"","x"
"1047","NP_415644.1"
"1048","NP_415645.1"
"1049","NP_415646.4"
"1050","NP_415647.1"
"1051","NP_415648.1"
"1052","NP_415649.1"
"1053","NP_415650.1"
"1054","NP_415651.4"
"1055","NP_415652.1"
"1056","NP_415653.4"
"1057","NP_415654.1"
"1058","NP_415655.1"
"1059","NP_415656.1"
"1060","NP_415657.1"
"1061","NP_415658.1"
"1062","NP_415659.1"
"1063","NP_415661.2"
"1064","NP_415662.2"
"1065","NP_415663.1"
"1066","NP_415664.2"
"1067","NP_415665.2"
"1068","NP_415666.1"
"1069","NP_415668.1"
"1070","NP_415671.1"
"1071","NP_415672.1"
"1072","NP_415673.1"
"1073","NP_415674.1"
"1074","NP_415676.1"
"1075","NP_415677.1"
"1076","NP_415678.1"
"1077","NP_415679.1"
"1078","NP_415680.1"
"1079","NP_415681.1"
"1080","NP_415682.1"
"1081","NP_415683.1"
"1082","NP_415684.1"
"1083","NP_415685.1"
"1084","NP_415686.2"
"1085","NP_415689.2"
"1086","NP_415690.5"
"1087","NP_415692.1"
"1088","NP_415693.1"
"1089","NP_415694.1"
"1090","NP_415695.1"
"1091","NP_415696.1"
"1092","NP_415697.5"
"1093","NP_415698.1"
"1094","NP_415699.5"
"1095","NP_415700.4"
"1096","NP_415701.1"
"1097","NP_415702.1"
"1098","NP_415703.3"
"1099","NP_415704.1"
"1100","NP_415705.1"
"1101","NP_415706.1"
"1102","NP_415707.1"
"1103","NP_415708.1"
"1104","NP_415709.2"
"1105","NP_415710.1"
"1106","NP_415711.2"
"1107","NP_415712.1"
"1108","NP_415713.1"
"1109","NP_415714.1"
"1110","NP_415715.1"
"1111","NP_415716.4"
"1112","NP_415717.1"
"1113","NP_415718.6"
"1114","NP_415719.2"
"1115","NP_415720.1"
"1116","NP_415721.1"
"1117","NP_415722.1"
"1118","NP_415723.1"
"1119","NP_415724.2"
"1120","NP_415725.1"
"1121","NP_415726.1"
"1122","NP_415727.1"
"1123","NP_415728.1"
"1124","NP_415729.1"
"1125","NP_415730.1"
"1126","NP_415731.1"
"1127","NP_415732.1"
"1128","NP_415733.1"
"1129","NP_415734.1"
"1130","NP_415735.1"
"1131","NP_415736.2"
"1132","NP_415737.1"
"1133","NP_415738.2"
"1134","NP_415739.1"
"1135","NP_415740.1"
"1136","NP_415741.1"
"1137","NP_415742.1"
"1138","NP_415743.1"
"1139","NP_415744.1"
"1140","NP_415745.1"
"1141","NP_415747.2"
"1142","NP_415748.1"
"1143","NP_415749.1"
"1144","NP_415750.2"
"1145","NP_415751.1"
"1146","NP_415752.1"
"1147","NP_415753.1"
"1148","NP_415754.1"
"1149","NP_415757.1"
"1150","NP_415758.1"
"1151","NP_415759.1"
"1152","NP_415760.1"
"1153","NP_415761.1"
"1154","NP_415763.1"
"1155","NP_415764.4"
"1156","NP_415765.1"
"1157","NP_415766.1"
"1158","NP_415767.2"
