"","x"
"1374","879276"
"1375","879419"
"1376","879386"
"1377","879380"
"1378","877968"
"1379","877935"
"1380","879425"
"1381","879363"
"1382","879330"
"1383","879290"
"1384","879354"
"1385","879389"
"1386","879374"
"1387","879486"
"1388","883121"
"1389","883135"
"1390","879333"
"1391","879488"
"1392","879228"
"1393","879328"
"1394","879295"
"1395","879430"
"1396","879320"
"1397","879323"
"1398","879272"
"1399","879441"
"1400","879391"
"1401","881714"
"1402","881729"
"1403","881711"
"1404","881764"
"1405","881752"
"1406","881747"
"1407","881769"
"1408","881734"
"1409","881772"
"1410","881746"
"1411","881799"
"1412","881803"
"1413","881789"
"1414","881782"
"1415","881777"
"1416","881820"
"1417","881786"
"1418","881806"
"1419","881815"
"1420","881849"
"1421","881858"
"1422","881838"
"1423","881829"
"1424","881825"
"1425","881856"
"1426","881860"
"1427","881851"
"1428","881854"
"1429","881863"
"1430","881853"
"1431","881861"
"1432","881855"
"1433","881870"
"1434","881862"
"1435","881867"
"1436","881865"
"1437","881866"
"1438","881996"
"1439","882097"
"1440","880861"
"1441","882057"
"1442","882084"
"1443","882162"
"1444","880913"
"1445","882058"
"1446","882046"
"1447","882080"
"1448","880524"
"1449","881541"
"1450","880970"
"1451","880967"
"1452","879261"
"1453","880940"
"1454","881086"
"1455","880987"
"1456","880972"
"1457","881069"
"1458","880978"
"1459","880948"
"1460","881087"
"1461","880954"
"1462","881024"
"1463","881004"
"1464","881065"
"1465","881029"
"1466","879491"
"1467","879362"
"1468","879454"
"1469","879315"
"1470","883051"
"1471","883031"
"1472","883047"
"1473","879470"
"1474","883107"
"1475","879385"
"1476","879265"
"1477","883127"
"1478","883081"
"1479","879285"
"1480","879403"
"1481","883130"
"1482","877966"
"1483","877650"
"1484","879293"
"1485","883016"
"1486","883099"
"1487","883114"
"1488","883006"
"1489","879250"
"1490","879268"
"1491","879517"
"1492","883115"
"1493","879466"
"1494","879535"
"1495","879269"
"1496","879277"
"1497","883076"
"1498","883094"
"1499","882998"
"1500","879372"
"1501","879302"
"1502","883002"
"1503","879400"
"1504","880860"
"1505","883041"
"1506","883069"
"1507","883058"
"1508","883060"
"1509","879394"
"1510","883009"
"1511","883044"
"1512","883053"
"1513","883020"
"1514","883072"
"1515","883015"
"1516","883057"
"1517","883008"
"1518","883043"
"1519","883010"
"1520","883001"
"1521","883066"
"1522","883049"
"1523","879347"
"1524","879463"
"1525","879271"
"1526","879412"
"1527","879379"
"1528","879520"
"1529","879325"
"1530","883083"
"1531","879493"
"1532","879376"
"1533","877922"
"1534","880833"
"1535","877740"
"1536","880903"
"1537","877898"
"1538","878174"
"1539","880887"
"1540","881949"
"1541","880905"
"1542","881876"
"1543","880926"
"1544","882117"
"1545","881880"
"1546","881923"
"1547","881934"
"1548","882034"
"1549","881879"
"1550","881930"
"1551","882090"
"1552","882016"
"1553","882039"
"1554","882083"
"1555","881994"
"1556","882056"
"1557","882008"
"1558","882160"
"1559","881902"
"1560","881933"
"1561","879572"
"1562","882137"
"1563","881946"
"1564","881945"
"1565","881921"
"1566","881916"
"1567","881931"
"1568","881924"
"1569","881963"
"1570","881958"
"1571","881971"
"1572","881919"
"1573","881925"
"1574","881984"
"1575","881906"
"1576","881979"
"1577","881897"
"1578","881904"
"1579","881975"
"1580","881886"
"1581","881885"
"1582","881899"
"1583","881976"
"1584","881943"
"1585","881893"
"1586","881887"
"1587","881883"
"1588","881888"
"1589","878498"
"1590","879305"
"1591","883125"
"1592","883106"
"1593","879291"
"1594","879279"
"1595","883087"
"1596","883027"
"1597","883055"
"1598","883011"
"1599","883003"
"1600","883029"
"1601","883014"
"1602","883013"
"1603","882995"
"1604","878644"
"1605","882111"
"1606","877775"
"1607","878548"
"1608","878453"
"1609","878657"
"1610","877903"
"1611","879622"
"1612","882158"
"1613","878266"
"1614","879683"
"1615","878166"
"1616","877950"
"1617","880610"
"1618","881937"
"1619","882280"
"1620","882166"
"1621","879559"
"1622","879592"
"1623","880734"
"1624","880603"
"1625","880788"
"1626","878010"
"1627","880608"
"1628","880635"
"1629","881944"
"1630","882020"
"1631","881962"
"1632","882100"
"1633","882077"
"1634","882277"
"1635","883070"
"1636","883025"
"1637","879280"
"1638","879308"
"1639","883104"
"1640","883063"
"1641","878547"
"1642","878096"
"1643","883102"
"1644","883028"
"1645","879481"
"1646","879440"
"1647","877627"
"1648","877764"
"1649","878111"
"1650","878163"
"1651","883061"
"1652","877831"
"1653","879257"
"1654","879536"
"1655","877821"
"1656","878528"
"1657","879755"
"1658","883123"
"1659","883100"
"1660","878091"
"1661","879763"
"1662","879266"
"1663","877934"
"1664","878424"
"1665","878430"
"1666","877803"
"1667","878081"
"1668","879260"
"1669","879383"
"1670","882997"
"1671","879267"
"1672","880867"
"1673","879358"
"1674","878452"
"1675","880941"
"1676","878557"
"1677","879712"
"1678","880880"
"1679","879568"
"1680","881978"
"1681","877924"
"1682","881908"
"1683","879634"
"1684","881982"
"1685","880612"
"1686","879567"
"1687","881901"
"1688","880809"
"1689","880738"
"1690","877660"
"1691","881914"
"1692","879468"
"1693","877965"
"1694","880906"
"1695","877719"
"1696","878043"
"1697","878193"
"1698","877587"
"1699","879718"
"1700","879646"
"1701","878600"
"1702","882035"
"1703","882050"
"1704","878535"
"1705","880692"
"1706","882018"
"1707","881953"
"1708","881964"
"1709","881939"
"1710","880666"
"1711","882082"
"1712","882129"
"1713","882108"
"1714","882053"
"1715","883073"
"1716","883128"
"1717","883131"
"1718","883007"
"1719","879771"
"1720","878560"
"1721","877969"
"1722","879428"
"1723","878000"
"1724","880934"
"1725","880932"
"1726","877925"
"1727","878031"
"1728","877939"
"1729","878293"
"1730","877800"
"1731","880717"
"1732","880715"
"1733","880724"
"1734","878597"
"1735","878175"
"1736","880779"
"1737","880766"
"1738","878580"
"1739","877590"
"1740","878527"
"1741","878442"
"1742","877770"
"1743","878151"
"1744","878289"
"1745","877714"
"1746","878606"
"1747","877748"
"1748","880007"
"1749","879976"
"1750","879971"
"1751","879984"
"1752","879746"
"1753","878755"
"1754","879935"
"1755","879958"
"1756","878790"
"1757","880667"
"1758","878828"
"1759","880609"
"1760","880636"
"1761","878296"
"1762","878335"
"1763","878354"
"1764","877637"
"1765","878359"
"1766","878307"
"1767","877926"
"1768","878308"
"1769","878369"
"1770","878311"
"1771","878351"
"1772","881977"
"1773","878361"
"1774","880658"
"1775","878407"
"1776","878304"
"1777","878377"
"1778","880626"
"1779","878252"
"1780","877654"
"1781","877725"
"1782","878596"
"1783","879555"
"1784","877826"
"1785","877747"
"1786","881776"
"1787","880282"
"1788","880290"
"1789","881802"
"1790","881785"
"1791","881733"
"1792","881724"
"1793","881524"
"1794","881929"
"1795","877598"
"1796","880624"
"1797","882003"
"1798","878061"
"1799","880628"
"1800","880640"
"1801","878581"
"1802","880671"
"1803","880616"
"1804","880753"
"1805","880647"
"1806","880631"
"1807","880830"
"1808","880643"
"1809","880800"
"1810","880675"
"1811","880819"
"1812","880644"
"1813","882070"
"1814","882094"
"1815","882101"
"1816","880719"
"1817","882032"
"1818","880682"
"1819","882109"
"1820","879188"
"1821","882015"
"1822","882037"
"1823","882068"
"1824","882019"
"1825","882065"
"1826","877661"
"1827","882107"
"1828","877940"
"1829","882110"
"1830","878024"
"1831","878598"
"1832","881955"
"1833","877596"
"1834","878260"
"1835","881968"
"1836","878412"
"1837","882263"
"1838","882209"
"1839","882231"
"1840","883045"
"1841","877972"
"1842","879624"
"1843","877679"
"1844","880922"
"1845","880936"
"1846","881501"
"1847","879933"
"1848","878761"
"1849","878669"
"1850","879131"
"1851","880436"
"1852","879177"
"1853","880567"
"1854","878094"
"1855","882161"
"1856","878539"
"1857","878929"
"1858","878075"
"1859","878630"
"1860","880632"
"1861","880650"
"1862","878477"
"1863","878211"
"1864","882061"
"1865","881873"
"1866","882029"
"1867","879183"
"1868","881995"
"1869","879184"
"1870","877833"
"1871","877697"
